df
100
1.1984176005811829
5.215690829880368e-4
1.000051650315924
0.20126645398564436
0.1859752826059513
0.375368886930395
0.18014553728843297
0.005199999999999982
0.056599999999999984
0.005199999999999982
0.05679999999999996
0.005199999999999982
0.056599999999999984
-0.0833496801234427
0.08705916580067061
0.17040884592411332
0.9948
-0.0575737807885284
0.05992119126266957
0.11749497205119797
0.9428
-0.08426430540381566
0.0855341472467005
0.16979845265051616
0.9948
-0.05805385642280552
0.05921873215321715
0.11727258857602267
0.9434
-0.08517529732161436
0.08428676350673363
0.16946206082834797
0.9948
-0.05850583566848664
0.05867004625194356
0.1171758819204302
0.9434
