df
75
1.1973114766672135
5.075889698855146e-4
1.0007376506963508
0.2016966590473289
0.19038303540887735
0.3757931265986165
0.1809443377004394
0.006199999999999983
0.06159999999999999
0.006199999999999983
0.06120000000000003
0.006199999999999983
0.06040000000000001
-0.09625702132544343
0.10084895492028983
0.19710597624573328
0.994
-0.06657018566142639
0.06934555211004166
0.13591573777146804
0.9396
-0.09745246547169126
0.09876935949077337
0.19622182496246462
0.9938
-0.0672066427822071
0.06836827269553673
0.13557491547774383
0.939
-0.09861337233904502
0.09704635267680925
0.19565972501585427
0.9932
-0.0677969527750387
0.06762722351045931
0.13542417628549802
0.9388
