df
100
1.1984176005857612
4.199837852033606e-4
1.000083751721842
0.2013680392798314
0.15159678369662796
0.37536657202460144
0.14736629467423992
0.0023999999999999577
0.06159999999999999
0.0023999999999999577
0.060799999999999965
0.0023999999999999577
0.06059999999999999
-0.006392183274589534
1.199780837624433
1.2061730208990227
0.4856
-0.006392183095436574
0.7868889372011216
0.7932811202965582
0.4856
-0.006392180762335906
0.01681217031730922
0.023204351079645125
0.4856
-0.006392181244046149
0.01681217078458557
0.02320435202863172
0.4856
-0.00639218272381756
0.0246999085172093
0.03109209124102686
0.4856
-0.006392183303249234
0.017999888208289093
0.024392071511538323
0.4856
