df
150
1.1986869331322534
7.651790556075574e-4
0.9998949162982358
0.2013754551393451
0.18439081594014367
0.37507805251427834
0.1798556663259927
0.0048000000000000265
0.05559999999999998
0.0043999999999999595
0.05520000000000003
0.0046000000000000485
0.05559999999999998
-0.06781265255716917
0.07109841197067983
0.138911064527849
0.9948
-0.04676874001159133
0.0491399586662913
0.09590869867788263
0.9442
-0.06849167074382348
0.07017034333808579
0.13866201408190926
0.9956
-0.047083215359436464
0.048684095289752156
0.09576731064918863
0.9446
-0.06906261657866088
0.069355045256208
0.1384176618348689
0.9956
-0.04740572189333983
0.04835139064156748
0.0957571125349073
0.9448
