df
25
1.1940422587017232
0.0010554070383913224
1.0023250256950806
0.2027205906252863
0.1539994728812857
0.3778049387653692
0.14893859629541206
0.0028000000000000247
0.08140000000000003
0.0023999999999999577
0.07979999999999998
0.0023999999999999577
0.0806
-0.016764519601009657
1.1498483459450768
1.1666128655460866
0.4898
-0.03657571208078216
0.8244644583676282
0.8610401704484103
0.4998
-0.0167645187752135
0.02781992744190548
0.04458444621711898
0.4898
-0.03209158712202869
0.0430684639150151
0.07516005103704379
0.495
-0.01676451951876842
0.11135415783382786
0.1281186773525963
0.4898
-0.03348300500942077
0.098839668207216
0.13232267321663677
0.4982
