df
25
1.194042258694455
0.0012125817816990808
1.0022585583947419
0.20256341588557697
0.18768181347406848
0.3778094559837251
0.18200134975488597
0.005199999999999982
0.07340000000000002
0.0048000000000000265
0.07279999999999998
0.0046000000000000485
0.07279999999999998
-0.01895358482667217
0.03016616725187369
0.04911975207854586
0.4894
-0.0200314388472654
0.03326060697548524
0.05329204582275064
0.4908
-0.018953585016900473
0.030166168617143004
0.04911975363404348
0.4896
-0.02045644336962085
0.0316699872350174
0.052126430604638244
0.4904
-0.01895358524847298
0.03016616808634074
0.04911975333481372
0.4896
-0.020031761938989624
0.032198607307227595
0.05223036924621722
0.4908
